order_id,customer_id,order_date,order_status,shipping_address,total_amount,payment_status,created_at
ORD5IA05H4G4N9Z,CUSTWM5S5UAK6UPC,2024-04-27 13:11:33,Processing,76 Main Street,104011.0,Pending,2024-04-27 13:11:33
ORDRJ1JPJP5OLVG,CUSTS5CU4S9BJI1J,2024-07-15 05:47:22,Shipped,184 Main Street,215692.0,Pending,2024-07-15 05:47:22
ORD9B0QAIBYTSVZ,CUSTYXLCRT9XM4AF,2025-11-15 22:57:16,Shipped,196 Main Street,75145.0,Pending,2025-11-15 22:57:16
ORDMTE0VI0O8A7Z,CUSTBARJI51XSV3E,2024-07-23 10:46:00,Cancelled,14 Main Street,108926.0,Pending,2024-07-23 10:46:00
ORDUY2890J9KXOY,CUST170GZ6ASHIHN,2024-02-03 11:40:19,Cancelled,28 Main Street,21906.0,Paid,2024-02-03 11:40:19
ORDYVKKA7CM87ZC,CUSTVEXNFCGPOPJM,2024-12-11 04:27:57,Shipped,41 Main Street,13068.0,Paid,2024-12-11 04:27:57
ORD1LAL3Z51PZ0X,CUST0VPQ81ZMXE1O,2025-06-24 21:40:40,Shipped,212 Main Street,182016.0,Pending,2025-06-24 21:40:40
ORDZPSQUVNFOC2J,CUSTT4OPNCV9CI1W,2024-06-09 04:04:32,Processing,217 Main Street,118684.0,Paid,2024-06-09 04:04:32
ORD1RVGNG3S4M9W,CUSTQCKY04AMRRNW,2025-05-18 18:51:42,Processing,164 Main Street,102111.0,Paid,2025-05-18 18:51:42
ORDX8UDOMX4O8ZK,CUSTBB5B5YK0JHWP,2025-09-09 01:11:00,Shipped,178 Main Street,143489.0,Pending,2025-09-09 01:11:00
ORD6SXTCK5U7VX0,CUSTVV15W9NMCKP9,2025-04-01 17:24:29,Processing,210 Main Street,183292.0,Paid,2025-04-01 17:24:29
ORDJXX0LJEIAY9B,CUST3PUPTTYQXGD1,2024-11-24 09:45:01,Shipped,267 Main Street,293678.0,Pending,2024-11-24 09:45:01
ORDO53S4KRQ24GT,CUST9AQEDNLQRO2W,2024-10-20 11:48:34,Processing,20 Main Street,8387.0,Paid,2024-10-20 11:48:34
ORDPXE348JSU9VA,CUSTG61P9VP69B43,2025-06-29 06:41:23,Completed,271 Main Street,148361.0,Paid,2025-06-29 06:41:23
ORDQGPKRXEV4MUU,CUSTQT9Z16NV6DFE,2024-09-01 03:24:29,Processing,235 Main Street,56175.0,Pending,2024-09-01 03:24:29
ORDAXSM1PJPR8HW,CUSTSLJHR9VVAY0E,2024-12-12 19:51:50,Shipped,156 Main Street,93418.0,Pending,2024-12-12 19:51:50
ORD7V7YH6YH2OC5,CUSTK2MC2OYULB4A,2024-12-26 13:33:57,Completed,71 Main Street,117201.0,Pending,2024-12-26 13:33:57
ORDZXST36M8KHCR,CUSTBJW24O1DHRO6,2025-05-03 04:46:16,Shipped,146 Main Street,54279.0,Paid,2025-05-03 04:46:16
ORDQLVJWGYFHLIH,CUSTJTMW255T3RT4,2024-01-08 00:25:30,Processing,133 Main Street,124028.0,Pending,2024-01-08 00:25:30
ORD08M2QCEU9C8H,CUST4L1FRMHLAQ0H,2024-10-04 15:00:57,Cancelled,250 Main Street,123680.0,Paid,2024-10-04 15:00:57
ORD4IPNLX0CPLDM,CUSTPPDIPLRH4RVE,2025-04-12 08:57:04,Completed,16 Main Street,20331.0,Pending,2025-04-12 08:57:04
ORDVR8R4EW0CW33,CUSTGB6SSQM6XQR4,2024-08-06 09:07:16,Completed,62 Main Street,158484.0,Pending,2024-08-06 09:07:16
ORDIFGT24MWEUKJ,CUSTMZQURIMRS3VP,2025-08-18 16:10:34,Shipped,207 Main Street,103881.0,Pending,2025-08-18 16:10:34
ORD34S7HWDAU3BC,CUST0AQGLSD2JQ6W,2025-09-16 16:13:37,Cancelled,170 Main Street,288172.0,Paid,2025-09-16 16:13:37
ORDS4Y9OC7CTQ27,CUSTW8WRHIIDKPOY,2024-12-01 04:31:15,Cancelled,198 Main Street,227641.0,Paid,2024-12-01 04:31:15
ORDF6M8VEB5D2EJ,CUSTKRW6T51GXVW1,2025-01-05 15:15:33,Completed,45 Main Street,10266.0,Paid,2025-01-05 15:15:33
ORDHRVGPHK4GP0Q,CUST1E856Q6APGLX,2025-02-12 02:16:30,Shipped,78 Main Street,232477.0,Pending,2025-02-12 02:16:30
ORDCYEZ0BGXVW92,CUSTF4YPXWUCBJSJ,2025-03-30 21:45:13,Shipped,255 Main Street,114003.0,Paid,2025-03-30 21:45:13
ORDVRLX7C2GT6TF,CUSTCCEHEG22VITL,2025-01-14 01:17:28,Shipped,280 Main Street,155166.0,Pending,2025-01-14 01:17:28
ORDR7FCYNUZ799M,CUSTU86FGD8D5IVO,2024-11-22 15:43:18,Completed,83 Main Street,166174.0,Paid,2024-11-22 15:43:18
ORD3S2PGZ0JOF9V,CUST2OQBCE2GY5W5,2025-12-20 14:11:10,Shipped,10 Main Street,100467.0,Pending,2025-12-20 14:11:10
ORDDPC2D497SLAY,CUSTP6P273TPXT4H,2024-08-08 06:48:49,Shipped,184 Main Street,63642.0,Paid,2024-08-08 06:48:49
ORD6SZKQNYFO4UL,CUSTAZ945TAX6N4U,2025-03-24 23:07:20,Shipped,49 Main Street,130374.0,Paid,2025-03-24 23:07:20
ORDYTEW8JN72H87,CUST32H3VBVOTH6E,2024-03-21 02:13:29,Cancelled,91 Main Street,55126.0,Pending,2024-03-21 02:13:29
ORDM88MP8HXZFY1,CUST26OD2JHRPPFQ,2025-01-12 09:44:05,Completed,2 Main Street,100656.0,Pending,2025-01-12 09:44:05
ORDUMIYZLTGW6AN,CUSTR5QD0XRDPINT,2025-01-17 08:42:50,Processing,29 Main Street,61696.0,Paid,2025-01-17 08:42:50
ORDNSB2XVDL7MI6,CUSTKQWCHXPLJIW7,2024-02-12 01:24:55,Shipped,192 Main Street,173271.0,Paid,2024-02-12 01:24:55
ORD90FV0EFR4FRZ,CUST9ZIG45ECYJ9L,2024-07-25 14:40:51,Processing,274 Main Street,197333.0,Pending,2024-07-25 14:40:51
ORDMHXJTAEJ88UP,CUST3JROQWLRFEQ9,2025-08-10 21:18:14,Shipped,107 Main Street,116365.0,Paid,2025-08-10 21:18:14
ORD2Y9UZZNNPPNJ,CUSTFRJIW2R2TWPF,2025-01-13 14:35:15,Cancelled,208 Main Street,33418.0,Pending,2025-01-13 14:35:15
ORDYM7IXR1FWX17,CUSTJRILK0ZQ39BM,2025-03-13 03:28:15,Completed,241 Main Street,164542.0,Pending,2025-03-13 03:28:15
ORD9L1IBGOUZL72,CUSTBHQ8FF5GD6HD,2024-05-06 17:38:22,Processing,221 Main Street,22559.0,Paid,2024-05-06 17:38:22
ORDADVXBWFZ2YV8,CUSTJLZ2GCI0HGZY,2025-07-29 09:18:37,Completed,116 Main Street,228628.0,Pending,2025-07-29 09:18:37
ORDYQ7S6LZNA23J,CUSTNY4BALSJ8J5E,2024-10-31 16:13:26,Completed,142 Main Street,300579.0,Pending,2024-10-31 16:13:26
ORDRHZI05CWWCUV,CUST8EONBGGBISW3,2024-06-02 08:12:01,Processing,136 Main Street,25112.0,Pending,2024-06-02 08:12:01
ORDFTTFU57WK83E,CUST6S8J273DAPMT,2024-11-29 03:37:12,Cancelled,236 Main Street,156622.0,Paid,2024-11-29 03:37:12
ORD3476P4GY9JPA,CUSTUC4V5WULSD6N,2025-06-22 08:14:17,Processing,57 Main Street,229354.0,Paid,2025-06-22 08:14:17
ORDJANR510YXOPI,CUSTQ1KA4KJAVCYS,2025-12-28 19:29:29,Processing,107 Main Street,38230.0,Paid,2025-12-28 19:29:29
ORDN4S2HNVLRLZD,CUSTNFDTP2WZF8X3,2025-08-30 12:53:44,Completed,299 Main Street,87780.0,Paid,2025-08-30 12:53:44
ORD06YJ3KHDRS0X,CUSTT49VJBFGJJRV,2025-04-15 03:04:56,Shipped,6 Main Street,15724.0,Pending,2025-04-15 03:04:56
ORD6WKER2UCV8TE,CUST3IGLUZ5KZ6XF,2024-08-21 05:42:44,Shipped,245 Main Street,95320.0,Pending,2024-08-21 05:42:44
ORDUAKZ9GP4G7J8,CUSTAZ50W4LALL7Q,2025-06-29 20:59:02,Completed,160 Main Street,216838.0,Pending,2025-06-29 20:59:02
ORDW4OM4EZCVWA8,CUST1VKKXUCNW2DW,2024-08-21 04:13:03,Processing,115 Main Street,50127.0,Pending,2024-08-21 04:13:03
ORDC0RH8F3ATB67,CUSTN24AQO5TQUOE,2024-05-18 01:29:46,Completed,296 Main Street,19122.0,Paid,2024-05-18 01:29:46
ORD22A5YYGVW675,CUSTX190PWSATM5V,2024-03-04 15:01:36,Shipped,244 Main Street,190357.0,Paid,2024-03-04 15:01:36
ORDCJ7BDA85MQN5,CUSTA4NG5Q5MTRZO,2025-07-03 06:40:22,Shipped,255 Main Street,96184.0,Pending,2025-07-03 06:40:22
ORDRZ2WLEXOUAGK,CUST9OU1KDHJDEA3,2024-07-19 03:59:34,Processing,131 Main Street,109735.0,Pending,2024-07-19 03:59:34
ORDXZ6GEN3N4GFT,CUSTJ8N3GBQ5UNJ7,2024-08-29 17:39:14,Processing,135 Main Street,242930.0,Pending,2024-08-29 17:39:14
ORDQY63QHSGMURF,CUSTXJCWHJ2WR1JP,2024-09-24 06:04:43,Completed,91 Main Street,18351.0,Pending,2024-09-24 06:04:43
ORD2J9HHJUSBDA8,CUSTQENKA1QVBNM7,2025-09-01 02:59:24,Completed,149 Main Street,70845.0,Pending,2025-09-01 02:59:24
ORDN5RCFQAM30K8,CUSTKEQPLDC8HVZB,2025-12-24 10:26:16,Shipped,99 Main Street,61514.0,Paid,2025-12-24 10:26:16
ORD0Y7ULU8RWJ32,CUSTR5QD0XRDPINT,2024-12-03 16:13:34,Cancelled,29 Main Street,174058.0,Pending,2024-12-03 16:13:34
ORDPR0NSRUTY1LZ,CUSTT1N99BNAHKK7,2025-10-20 02:31:55,Completed,224 Main Street,121070.0,Paid,2025-10-20 02:31:55
ORDBZ20DKQKDD4G,CUSTUL20DZ2U3MIL,2024-11-16 18:19:54,Completed,46 Main Street,139088.0,Pending,2024-11-16 18:19:54
ORD66CJITSSX9N8,CUSTU2TIF764FJRF,2025-12-18 19:12:01,Processing,203 Main Street,20498.0,Pending,2025-12-18 19:12:01
ORD9BAELH1ZVMGJ,CUST1P2OPKGNJ78M,2025-01-28 20:31:59,Completed,70 Main Street,44145.0,Paid,2025-01-28 20:31:59
ORDL00MDM7RXFT7,CUST1D5ID2ZS37D0,2024-02-07 19:03:45,Completed,278 Main Street,173782.0,Paid,2024-02-07 19:03:45
ORDCB6XXG9QAM5T,CUSTKBBRV271C7UL,2024-10-24 15:45:10,Processing,14 Main Street,135713.0,Paid,2024-10-24 15:45:10
ORD0HG8V5FIU1TF,CUSTG5G3KZMHZCVG,2024-07-05 11:40:06,Processing,170 Main Street,19646.0,Paid,2024-07-05 11:40:06
ORDEAOEUE83I9AF,CUSTZNEKLMWS4MVQ,2025-10-04 20:24:17,Completed,140 Main Street,225027.0,Pending,2025-10-04 20:24:17
ORDLEQ193CN07CD,CUST4Y0IY9CHO2GQ,2024-01-20 23:55:15,Shipped,243 Main Street,87382.0,Paid,2024-01-20 23:55:15
ORDZN4CX10C0LOS,CUST7LSRQW36I40V,2025-05-31 14:47:34,Processing,118 Main Street,227387.0,Pending,2025-05-31 14:47:34
ORDXPLCASD3AGAA,CUSTF81CACM3FGA4,2025-11-03 21:50:02,Shipped,297 Main Street,150296.0,Paid,2025-11-03 21:50:02
ORDT3LI2QZE2GLJ,CUSTVLGNO4XJYDOI,2024-08-25 10:33:42,Processing,260 Main Street,80791.0,Paid,2024-08-25 10:33:42
ORDGAMNOAMC803Q,CUST3IGLUZ5KZ6XF,2024-10-25 01:59:01,Processing,245 Main Street,306272.0,Pending,2024-10-25 01:59:01
ORDGW2JMZKZUL9Y,CUSTZQZAOY9BKDX4,2025-07-04 10:20:13,Processing,137 Main Street,103909.0,Pending,2025-07-04 10:20:13
ORD0ZFDDNHR981R,CUSTF6177UXVVL1E,2025-06-24 00:04:25,Processing,200 Main Street,256916.0,Pending,2025-06-24 00:04:25
ORDLUIB01SR1TQ9,CUSTD2TLV4L6E58I,2024-06-10 15:42:56,Shipped,173 Main Street,103724.0,Pending,2024-06-10 15:42:56
ORDGMN94X8PCTI6,CUSTN24AQO5TQUOE,2024-02-06 03:57:18,Completed,296 Main Street,132136.0,Pending,2024-02-06 03:57:18
ORDK1QMLVQHEKD1,CUSTNS2BZSXLZIMP,2024-01-24 18:24:15,Shipped,229 Main Street,365880.0,Pending,2024-01-24 18:24:15
ORD4INQVV7CPPO2,CUSTLCR2MO8332O5,2025-02-08 07:09:50,Cancelled,176 Main Street,102551.0,Pending,2025-02-08 07:09:50
ORDT2KGQCHUA902,CUSTFGZOHFS6WDMC,2025-12-03 10:58:19,Shipped,110 Main Street,41213.0,Paid,2025-12-03 10:58:19
ORDA0GYHRNBRX6Z,CUST6DHO29S3NIUS,2025-12-01 18:19:17,Cancelled,114 Main Street,6777.0,Paid,2025-12-01 18:19:17
ORD6HTAAQX3FYYL,CUSTXVTPFWOSSPGC,2024-04-06 12:50:40,Shipped,179 Main Street,60833.0,Pending,2024-04-06 12:50:40
ORD4T9JF31I2RYP,CUST6LNFT4LBFQQ8,2025-05-30 12:49:03,Cancelled,222 Main Street,165750.0,Pending,2025-05-30 12:49:03
ORDIILV55WJPHXS,CUSTH3JZ9MIXHE95,2025-01-18 18:31:46,Completed,41 Main Street,61696.0,Paid,2025-01-18 18:31:46
ORDR56F1Y93DPH2,CUSTRFUNMD6IWPEO,2025-04-04 05:29:43,Processing,138 Main Street,209206.0,Pending,2025-04-04 05:29:43
ORDZYNBKZYWCON3,CUST4COCDKXKRW6V,2025-11-10 18:09:31,Completed,259 Main Street,74784.0,Paid,2025-11-10 18:09:31
ORDFVH79M2J9ABE,CUST7ZYIMPPWYK6N,2025-07-12 22:10:57,Cancelled,93 Main Street,16603.0,Paid,2025-07-12 22:10:57
ORDYRHKS3T7JRMH,CUSTGV0JQYDV1C9Q,2024-12-05 15:55:59,Completed,60 Main Street,255542.0,Paid,2024-12-05 15:55:59
ORD7AEO4Y3N1D2U,CUST2CKRLMNYHV8U,2024-05-05 14:51:27,Processing,88 Main Street,49139.0,Pending,2024-05-05 14:51:27
ORDLXTLWUVT2OCC,CUSTFBX13GWUJO1U,2025-02-11 10:07:34,Completed,163 Main Street,133326.0,Paid,2025-02-11 10:07:34
ORDJKULYQSCQADW,CUST8IZQUURPH3O9,2025-09-20 17:20:52,Processing,180 Main Street,155474.0,Paid,2025-09-20 17:20:52
ORD9KZWIVZSWTOV,CUST8WO2COVB8LR7,2024-04-16 10:20:01,Processing,121 Main Street,155248.0,Pending,2024-04-16 10:20:01
ORDFBX68GNXEJNW,CUST9RTHMBBKMOI0,2024-12-11 11:40:34,Completed,21 Main Street,82442.0,Paid,2024-12-11 11:40:34
ORDB6IT86FQQ0QR,CUSTUL45YSIM7BP2,2024-04-19 02:27:58,Shipped,42 Main Street,34988.0,Pending,2024-04-19 02:27:58
ORDGIII4ZOQU28F,CUSTWEX0SMBVIS4A,2025-09-10 08:28:39,Processing,109 Main Street,259410.0,Pending,2025-09-10 08:28:39
ORD7CP0GOJS3C2J,CUSTKJXSF6FHMYDI,2024-09-02 04:36:33,Completed,260 Main Street,15721.0,Pending,2024-09-02 04:36:33
ORDX1ONJE4AHDXL,CUST8EONBGGBISW3,2025-12-23 21:08:06,Shipped,136 Main Street,158745.0,Paid,2025-12-23 21:08:06
ORDS2WHHW26FBBY,CUSTV0LB6DUV80KJ,2024-10-24 09:56:00,Completed,151 Main Street,185336.0,Paid,2024-10-24 09:56:00
ORDN9FT1VZ74KZG,CUSTQ374T3Z0KH69,2025-04-09 07:15:56,Processing,154 Main Street,139871.0,Pending,2025-04-09 07:15:56
ORDP0GFS6HVR5YH,CUST3UZJJJ794OR0,2025-02-15 06:34:56,Shipped,44 Main Street,54733.0,Pending,2025-02-15 06:34:56
ORDTK6NT384LBIU,CUSTOQ7VT2WH7FRO,2024-05-20 14:01:18,Cancelled,100 Main Street,283207.0,Pending,2024-05-20 14:01:18
ORD2A5QS9UR90X9,CUST8Z02O9RUP25I,2024-06-16 12:37:17,Cancelled,73 Main Street,107196.0,Pending,2024-06-16 12:37:17
ORD1TAVLSBUV9IH,CUSTQ4WAOCCIGQ3A,2025-06-29 06:53:00,Processing,159 Main Street,236855.0,Paid,2025-06-29 06:53:00
ORDENRKY6YWBURV,CUST58FCUE3SI54A,2024-08-18 03:58:13,Processing,253 Main Street,261112.0,Pending,2024-08-18 03:58:13
ORDAZ0Y3UNUW825,CUSTRW75HKM2QKUF,2025-08-27 12:42:12,Completed,161 Main Street,130820.0,Pending,2025-08-27 12:42:12
ORD62TKXVPZUW4Q,CUST10T6DRLFG1OL,2025-12-27 00:12:35,Processing,224 Main Street,22708.0,Paid,2025-12-27 00:12:35
ORD7RCZLGGT1NCV,CUSTDUX6MIMJWPRD,2025-10-25 04:28:17,Shipped,83 Main Street,66132.0,Pending,2025-10-25 04:28:17
ORDV57RBFEM8HL5,CUSTHFI7V8MHGM18,2025-01-29 19:10:10,Cancelled,282 Main Street,189286.0,Paid,2025-01-29 19:10:10
ORDU9N8R5HCPTP2,CUSTOYL7WYV5E0UI,2024-12-26 22:57:18,Completed,100 Main Street,171548.0,Paid,2024-12-26 22:57:18
ORDYX2XCT4B2NGF,CUST1R7OSY9HS47C,2025-12-23 07:56:44,Shipped,59 Main Street,92054.0,Paid,2025-12-23 07:56:44
ORDB36W73RPIE46,CUSTZY13AYJ4KH24,2024-04-04 02:29:19,Shipped,270 Main Street,180074.0,Paid,2024-04-04 02:29:19
ORD5VVO15U7DOX8,CUSTG4VERLW4ZLGL,2024-07-26 13:47:27,Processing,47 Main Street,84750.0,Pending,2024-07-26 13:47:27
ORD8JFKI5ERBUKB,CUST4LYK4II2K7LT,2025-12-30 13:19:07,Shipped,8 Main Street,184786.0,Pending,2025-12-30 13:19:07
ORDNXHBK087IAOV,CUST32MBCIWVOTRV,2025-11-23 13:16:56,Cancelled,210 Main Street,95759.0,Paid,2025-11-23 13:16:56
ORD6VWTCG618K43,CUSTCZBZ5G7PQY93,2025-06-20 22:33:42,Completed,278 Main Street,12736.0,Pending,2025-06-20 22:33:42
ORDUSXQMYXSLC9X,CUSTEIYYFRSEN7UX,2024-08-11 20:06:58,Shipped,142 Main Street,169791.0,Paid,2024-08-11 20:06:58
ORDMSRCKAV8750A,CUSTJUCCIOJALOMN,2025-05-16 16:37:28,Shipped,30 Main Street,124340.0,Pending,2025-05-16 16:37:28
ORDDUQWDUSZ5UNC,CUST1E856Q6APGLX,2024-12-02 02:12:05,Cancelled,78 Main Street,35894.0,Paid,2024-12-02 02:12:05
ORDY8D36F1F77RN,CUSTJO63SOIR94NA,2024-06-16 08:15:07,Completed,278 Main Street,97040.0,Pending,2024-06-16 08:15:07
ORD9ZNX1SQSYVR2,CUSTKN2BEHPVGSJU,2025-11-12 10:26:20,Completed,274 Main Street,87476.0,Paid,2025-11-12 10:26:20
ORDUK3TSDW64XDI,CUSTSY9774ILUTA7,2025-06-08 11:10:19,Cancelled,297 Main Street,154595.0,Paid,2025-06-08 11:10:19
ORDPO1AN2WQUN9E,CUSTK197322FFF4L,2024-11-21 15:01:55,Processing,205 Main Street,61730.0,Pending,2024-11-21 15:01:55
ORDGX0YI58459DN,CUSTH7E6CR41FGNB,2024-07-18 10:21:03,Cancelled,11 Main Street,41744.0,Pending,2024-07-18 10:21:03
ORDZFL3UCRCWXUR,CUSTFLQ8ERI5ZH8C,2024-02-28 06:37:58,Shipped,30 Main Street,487.0,Paid,2024-02-28 06:37:58
ORDXGDSLEJPWQ3N,CUST4AV44WZG8XBI,2024-03-02 01:27:08,Cancelled,116 Main Street,159059.0,Paid,2024-03-02 01:27:08
ORDGKTAHLB7SVRX,CUSTBHZAG8H2C88A,2024-03-27 15:48:55,Cancelled,175 Main Street,199323.0,Pending,2024-03-27 15:48:55
ORDOSNTY8IY7FVA,CUSTWEMWRLQKV4NG,2024-02-09 08:53:16,Completed,163 Main Street,46677.0,Pending,2024-02-09 08:53:16
ORDOTXQQERM90LN,CUST3SH51O20KOAT,2024-05-09 12:56:53,Processing,215 Main Street,108769.0,Paid,2024-05-09 12:56:53
ORDUAK0OZXLAN06,CUSTPSBTFF9K4HKE,2025-06-10 17:54:27,Cancelled,285 Main Street,17312.0,Paid,2025-06-10 17:54:27
ORDRZKKEB8JB013,CUST1UZDUBHXE371,2024-06-21 13:55:23,Processing,40 Main Street,267057.0,Pending,2024-06-21 13:55:23
ORDZP1MN2ASCHYJ,CUST8WVUAF97Q93Y,2024-09-26 01:53:43,Shipped,170 Main Street,66443.0,Pending,2024-09-26 01:53:43
ORDGJNZWI1CTA7Q,CUSTL2QNQ5GYTGWC,2024-12-24 22:43:14,Shipped,29 Main Street,145149.0,Pending,2024-12-24 22:43:14
ORD4K1K3ZUWLNNA,CUSTNCTIWPUUM60Q,2025-10-29 23:33:55,Cancelled,221 Main Street,133787.0,Pending,2025-10-29 23:33:55
ORDM4CBDHJAT2C5,CUSTPPFN7QLGV5G4,2024-10-27 03:55:20,Completed,156 Main Street,100337.0,Paid,2024-10-27 03:55:20
ORDSNTL8S6FJWL1,CUSTQV16I8VHFY3I,2024-05-29 16:05:37,Shipped,100 Main Street,143022.0,Paid,2024-05-29 16:05:37
ORDDCL8ANGH2EWQ,CUST51NTV90IRF9A,2025-07-30 21:04:31,Cancelled,204 Main Street,13818.0,Paid,2025-07-30 21:04:31
ORDKCQR3PGGEXXV,CUSTSDX2A4L463BO,2024-08-05 14:31:13,Processing,197 Main Street,329585.0,Paid,2024-08-05 14:31:13
ORD15NENMPAU4Z9,CUST3G7CB6UKR9T8,2024-02-29 08:25:27,Processing,27 Main Street,67715.0,Pending,2024-02-29 08:25:27
ORDK2E3ZM037DTY,CUSTAUYQX7TS8WA0,2025-07-26 15:52:03,Processing,120 Main Street,48407.0,Paid,2025-07-26 15:52:03
ORDUGXJ97FL9UWZ,CUSTRU4R0R8HU8BI,2024-04-13 07:35:49,Shipped,129 Main Street,193782.0,Pending,2024-04-13 07:35:49
ORD7XQOLV1H845N,CUSTH5BCMUJ1QLVS,2024-10-01 20:09:55,Shipped,118 Main Street,139201.0,Pending,2024-10-01 20:09:55
ORDWP73JHK1JNSE,CUSTE1TQ46PTDGVW,2025-11-04 05:47:41,Completed,76 Main Street,24411.0,Pending,2025-11-04 05:47:41
ORDG3GFLO77XC87,CUSTO9EY7JLUTAFO,2024-09-22 05:38:57,Completed,281 Main Street,125986.0,Pending,2024-09-22 05:38:57
ORDUNUHG7JX4RLK,CUSTRZ7QWS5IF0A5,2024-10-25 18:17:07,Shipped,103 Main Street,307513.0,Pending,2024-10-25 18:17:07
ORD24534NGZFYET,CUSTJ3O1BV8KQMA4,2025-04-25 14:41:03,Cancelled,192 Main Street,132276.0,Paid,2025-04-25 14:41:03
ORDYL9PD3DS1X7B,CUSTRRAB3FZ6FYC3,2025-07-21 13:01:17,Shipped,27 Main Street,121350.0,Paid,2025-07-21 13:01:17
ORDQBQDJM3Y1ICT,CUSTZMCPR5A95OLW,2025-10-01 03:27:14,Shipped,168 Main Street,133502.0,Pending,2025-10-01 03:27:14
ORDP60MHYDVUC08,CUSTCDCHSUJH1EAM,2025-05-31 01:14:03,Shipped,276 Main Street,80744.0,Pending,2025-05-31 01:14:03
ORDUH4VJKINYP24,CUSTNJ9AQ21AGM5E,2024-09-07 14:02:36,Processing,257 Main Street,207291.0,Pending,2024-09-07 14:02:36
ORDRPK2UGBRWWHN,CUSTVUSNIY1HYA89,2024-03-21 19:09:39,Cancelled,269 Main Street,179426.0,Paid,2024-03-21 19:09:39
ORDT4084AJY1CUX,CUSTBIHX2X8MD72L,2025-06-09 13:18:00,Completed,15 Main Street,124136.0,Paid,2025-06-09 13:18:00
ORD19K4MSOCJL4L,CUSTJAWMXFB2EQWH,2024-04-22 19:11:22,Shipped,20 Main Street,32697.0,Paid,2024-04-22 19:11:22
ORDMCVD9GJE6FMG,CUSTX9YNU6C8UZ24,2025-03-21 22:54:11,Processing,53 Main Street,160155.0,Pending,2025-03-21 22:54:11
ORDXXZNA3K4Z6FK,CUSTL8F2QAVVLAE9,2025-01-07 13:27:04,Completed,53 Main Street,83561.0,Pending,2025-01-07 13:27:04
ORD2ZEAKKZ6IMPD,CUST9Q7WNZNGWK1H,2025-09-12 11:40:59,Shipped,73 Main Street,140643.0,Paid,2025-09-12 11:40:59
ORDYJGP6NXZSAJH,CUST1WR70JFMLSLW,2024-05-22 12:44:23,Completed,139 Main Street,199451.0,Pending,2024-05-22 12:44:23
ORDAZSNY82S2L8X,CUSTGQ39VK5917KR,2025-12-13 18:39:14,Completed,27 Main Street,12834.0,Pending,2025-12-13 18:39:14
ORD8T593UVTV640,CUSTLXTAQWRUPRVN,2025-03-10 20:21:02,Shipped,74 Main Street,197201.0,Pending,2025-03-10 20:21:02
ORDEY4GRAT90IOB,CUSTVKG0V0V0XL1K,2025-10-05 12:14:15,Completed,270 Main Street,107187.0,Paid,2025-10-05 12:14:15
ORD8GW656JK1NTT,CUST4PAX9P3VCQDE,2025-08-28 13:18:03,Shipped,194 Main Street,82203.0,Pending,2025-08-28 13:18:03
ORDS4GRNC4JUGRK,CUSTW0G174Z6W2HP,2024-01-12 04:11:54,Shipped,214 Main Street,49898.0,Pending,2024-01-12 04:11:54
ORDKM7RWBWNJFMG,CUSTP3JUXZS7FA6L,2024-04-28 11:15:47,Cancelled,217 Main Street,131391.0,Paid,2024-04-28 11:15:47
ORDZHVWZ1JNIISX,CUST9547U1P866OV,2025-01-25 04:22:57,Cancelled,204 Main Street,127648.0,Pending,2025-01-25 04:22:57
ORDZIRYEN2RX2IH,CUSTNGVUBW7MZ2FP,2024-07-08 19:35:14,Cancelled,98 Main Street,41836.0,Pending,2024-07-08 19:35:14
ORDVAXCOJTG18T3,CUST5BE47UYXBHQ4,2025-10-12 07:58:38,Completed,30 Main Street,110637.0,Pending,2025-10-12 07:58:38
ORDJR0KZX0B92RU,CUSTAN02GJ8KRDWA,2025-01-16 22:28:47,Completed,124 Main Street,151423.0,Pending,2025-01-16 22:28:47
ORDVU5O4X9X3438,CUSTIGHMGCKPJKBF,2024-05-07 11:52:11,Shipped,14 Main Street,67270.0,Paid,2024-05-07 11:52:11
ORDSAZBF2RFPM1P,CUSTEGM05XPW3U6P,2024-01-22 01:28:15,Processing,252 Main Street,178167.0,Paid,2024-01-22 01:28:15
ORDL3W7RH7G42L6,CUSTALFMNHSJXVWQ,2024-09-26 14:40:56,Cancelled,261 Main Street,274257.0,Pending,2024-09-26 14:40:56
ORDSPDASIYR0H0Y,CUSTZAWSRZ9KXSFF,2024-06-03 09:53:41,Processing,127 Main Street,215597.0,Pending,2024-06-03 09:53:41
ORD4Y1SXGIC32EO,CUST154JHK2JP2EG,2024-10-05 20:13:23,Shipped,229 Main Street,153586.0,Paid,2024-10-05 20:13:23
ORDPZKQXBTEMBBG,CUSTYNP0IRBD8O2I,2024-02-28 12:23:52,Shipped,261 Main Street,222180.0,Pending,2024-02-28 12:23:52
ORDUU0AI4062LZ2,CUSTTD3VCU3LG3MA,2025-08-28 20:33:22,Shipped,164 Main Street,148119.0,Pending,2025-08-28 20:33:22
ORD40LA2XO6NXDE,CUSTKJXSF6FHMYDI,2024-11-27 20:29:23,Cancelled,260 Main Street,140231.0,Pending,2024-11-27 20:29:23
ORD726M5S5ZX6EO,CUSTJEB3WE8EW59V,2025-07-24 10:41:36,Shipped,231 Main Street,68038.0,Pending,2025-07-24 10:41:36
